attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{u'Alcohol': u'full_bar', u'Open 24 Hours': False, u'Noise Level': u'very_loud', u'Music': {u'dj': True, u'live': True, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': True, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 1, u'Delivery': False, u'Good For Dancing': True, u'BYOB': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': False, u'Ages Allowed': u'21plus', u'Happy Hour': True, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",D2ub8gbgMkJBKMucHFqquA,"[u'Bars', u'Nightlife', u'Dance Clubs', u'Sports Bars']",Boston,"6 Commercial St
Boston, MA 02109","{u'Monday': {u'close': u'02:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'02:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",42.3595844,-71.0537803,Sissy K's,[],True,172,2.5,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'very_loud', u'Music': {u'dj': True, u'live': False, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': True, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 1, u'Delivery': False, u'Good For Dancing': True, u'BYOB': False, u'Coat Check': True, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Ages Allowed': u'21plus', u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",QT5Q6cuIvMlpJIYDP-e6dQ,"[u'Bars', u'Chinese', u'Dance Clubs', u'Nightlife', u'Lounges', u'Restaurants']",Boston,"65 Chatham St
Boston, MA 02109","{u'Monday': {u'close': u'02:00', u'open': u'16:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'16:00'}, u'Friday': {u'close': u'02:00', u'open': u'16:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'16:00'}, u'Thursday': {u'close': u'02:00', u'open': u'16:00'}, u'Sunday': {u'close': u'02:00', u'open': u'16:00'}, u'Saturday': {u'close': u'02:00', u'open': u'14:00'}}",42.359669120182005,-71.053907939597,Hong Kong At Faneuil Hall,[],True,241,3.0,MA,business
"{u'Take-out': True, u'Alcohol': u'none', u'Takes Reservations': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Attire': u'casual', u'Accepts Credit Cards': True}",T6WwCuhT6T--lQ8Sm_z3ww,"[u'Sandwiches', u'Restaurants']",Boston,"28 State St
Downtown
Boston, MA 02109",{},42.359273,-71.057388,Rebecca's Cafe,[u'Downtown'],False,7,4.0,MA,business
"{u'Drive-Thru': False, u'Alcohol': u'full_bar', u'Noise Level': u'loud', u'Music': {u'live': True}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': True, u'Delivery': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Caters': True, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': True, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",Phrvzj6OKsFuFdTb94URQw,"[u'Bars', u'Pubs', u'Burgers', u'Nightlife', u'Restaurants', u'Sandwiches']",Boston,"33 Union St
Boston, MA 02108","{u'Monday': {u'close': u'02:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'02:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",42.3557240736987,-71.0687566772461,Paddy O's,[],True,90,3.0,MA,business
"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Caters': False, u'Noise Level': u'average', u'Good For Kids': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Dogs Allowed': True, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': True, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",kHRriet-nxcUnw2K8CeJnw,"[u'Seafood', u'Restaurants']",Boston,"206 Faneuil Hall Market Pl
Boston, MA 02109","{u'Monday': {u'close': u'22:30', u'open': u'11:00'}, u'Tuesday': {u'close': u'22:30', u'open': u'11:00'}, u'Friday': {u'close': u'23:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:30', u'open': u'11:00'}, u'Thursday': {u'close': u'22:30', u'open': u'11:00'}, u'Sunday': {u'close': u'21:00', u'open': u'11:00'}, u'Saturday': {u'close': u'23:00', u'open': u'11:00'}}",42.359797,-71.053648,Salty Dog Seafood Grille & Bar,[],True,165,3.0,MA,business
"{u'Wheelchair Accessible': True, u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Has TV': True, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': True, u'Price Range': 2, u'Delivery': True, u'Caters': True, u'BYOB': False, u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Payment Types': {}, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Kids': True, u'Good For Groups': True}",NWeiDl30SoXjsd9uZnbbHw,"[u'Sushi Bars', u'Japanese', u'Chinese', u'Restaurants']",Boston,"240 Commercial St
North End
Boston, MA 02109","{u'Monday': {u'close': u'22:30', u'open': u'11:30'}, u'Tuesday': {u'close': u'22:30', u'open': u'11:30'}, u'Friday': {u'close': u'22:30', u'open': u'11:30'}, u'Wednesday': {u'close': u'22:30', u'open': u'11:30'}, u'Thursday': {u'close': u'22:30', u'open': u'11:30'}, u'Sunday': {u'close': u'22:30', u'open': u'11:30'}, u'Saturday': {u'close': u'22:30', u'open': u'11:30'}}",42.3638332,-71.0513844,Billy Tse Restaurant,[u'North End'],True,118,3.5,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Has TV': True, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': True, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': True, u'Price Range': 3, u'Delivery': False, u'Caters': False, u'BYOB': False, u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': True, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Kids': True, u'Good For Groups': True}",1lc6xNuCZ4YGsvpVDaLw0Q,"[u'Seafood', u'Restaurants']",Boston,"North Market Building
1 Faneuil Hall Market Pl
North End
Boston, MA 02109","{u'Monday': {u'close': u'22:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:00'}, u'Friday': {u'close': u'23:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:00'}, u'Thursday': {u'close': u'22:00', u'open': u'11:00'}, u'Sunday': {u'close': u'22:00', u'open': u'11:30'}, u'Saturday': {u'close': u'23:00', u'open': u'11:00'}}",42.36273,-71.055622,McCormick & Schmick's,[u'North End'],True,218,2.5,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'live': True, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Delivery': False, u'Good For Dancing': False, u'BYOB': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'yes_free', u'Take-out': True, u'Corkage': False, u'Happy Hour': True, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Order at Counter': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': False, u'Good For Kids': False, u'Good For Groups': True}",belUUe_5ARDiNMAAvA-hFQ,"[u'Irish', u'Music Venues', u'Arts & Entertainment', u'Bars', u'Pubs', u'Nightlife', u'Restaurants']",Boston,"77 Broad St
Financial District
Boston, MA 02109","{u'Monday': {u'close': u'02:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:30'}, u'Friday': {u'close': u'02:00', u'open': u'11:30'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:30'}, u'Thursday': {u'close': u'02:00', u'open': u'11:30'}, u'Sunday': {u'close': u'02:00', u'open': u'09:00'}, u'Saturday': {u'close': u'02:00', u'open': u'09:00'}}",42.357681,-71.0535387,Mr. Dooley's,[u'Financial District'],True,211,4.0,MA,business
"{u'Take-out': True, u'Price Range': 3, u'Outdoor Seating': True, u'Good For Kids': True, u'Takes Reservations': True, u'Good For Groups': True, u'Delivery': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Attire': u'casual', u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",3hNSvu0csMgXs9dBBm9xsg,"[u'Steakhouses', u'Restaurants']",Boston,"101 S Market St
Boston, MA 02109","{u'Monday': {u'close': u'02:30', u'open': u'11:30'}, u'Tuesday': {u'close': u'02:30', u'open': u'11:30'}, u'Friday': {u'close': u'02:30', u'open': u'11:30'}, u'Wednesday': {u'close': u'02:30', u'open': u'11:30'}, u'Thursday': {u'close': u'02:30', u'open': u'11:30'}, u'Sunday': {u'close': u'02:30', u'open': u'11:30'}, u'Saturday': {u'close': u'02:30', u'open': u'11:30'}}",42.3599452,-71.0552427,Plaza III,[],False,20,2.5,MA,business
"{u'Alcohol': u'beer_and_wine', u'Open 24 Hours': False, u'Noise Level': u'average', u'Has TV': False, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': True, u'Price Range': 2, u'Delivery': False, u'Caters': True, u'BYOB': False, u'Dogs Allowed': False, u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': True, u'Wheelchair Accessible': False, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': True, u'lot': False, u'valet': True}, u'Good For Kids': True, u'Good For Groups': True}",WcCeU3jeHsmeCVmnhtOa7A,"[u'Restaurants', u'Italian']",Boston,"346 Hanover St
North End
Boston, MA 02113","{u'Monday': {u'close': u'23:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'23:00', u'open': u'11:30'}, u'Friday': {u'close': u'23:00', u'open': u'11:30'}, u'Wednesday': {u'close': u'23:00', u'open': u'11:30'}, u'Thursday': {u'close': u'23:00', u'open': u'11:30'}, u'Sunday': {u'close': u'22:30', u'open': u'12:00'}, u'Saturday': {u'close': u'23:00', u'open': u'11:30'}}",42.3649897,-71.0534832,Cantina Italiana,[u'North End'],True,235,3.5,MA,business
"{u'Alcohol': u'full_bar', u'Noise Level': u'quiet', u'Has TV': True, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': True, u'Price Range': 2, u'Caters': False, u'Delivery': False, u'Coat Check': True, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': False, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'paid', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': True}, u'Parking': {u'garage': False, u'street': False, u'validated': True, u'lot': False, u'valet': True}, u'Good For Groups': True}",RuclOfaDmyO1QYi6hYg8Nw,"[u'Seafood', u'Restaurants']",Boston,"Marriott Long Wharf
296 State St
Boston, MA 02109",{},42.3660616,-71.0482911,Oceana,[],False,31,3.5,MA,business
"{u'Delivery': False, u'Take-out': True, u'Price Range': 1, u'Outdoor Seating': False, u'Good For Kids': False, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Alcohol': u'none', u'Good For Groups': False, u'BYOB': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': False, u'Accepts Credit Cards': True, u'Good for Kids': False, u'BYOB/Corkage': u'no', u'Wheelchair Accessible': True}",LY9LXx9KkHZaLfVllJJOnQ,"[u'Delis', u'Restaurants']",Boston,"1 Federal St
Financial District
Boston, MA 02109",{},42.355626,-71.056716,J Pace & Son,[u'Financial District'],False,39,3.5,MA,business
"{u'Alcohol': u'full_bar', u'Open 24 Hours': False, u'Noise Level': u'average', u'Music': {u'dj': True, u'live': False, u'video': False, u'jukebox': False}, u'Attire': u'dressy', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': True, u'Delivery': False, u'Coat Check': True, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'no', u'Take-out': False, u'Happy Hour': False, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Has TV': True, u'Good For Kids': False, u'Good For Groups': True}",ufUc1rcUoKBlxDAymXkQpA,"[u'Pool Halls', u'American (New)', u'Nightlife', u'French', u'Restaurants']",Boston,"533 Washington St
Downtown
Boston, MA 02111",{},42.3540542,-71.0621528,Felt,[u'Downtown'],False,183,2.5,MA,business
"{u'Alcohol': u'beer_and_wine', u'Open 24 Hours': False, u'Noise Level': u'average', u'Has TV': True, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': True, u'Price Range': 1, u'Caters': False, u'Delivery': False, u'Dogs Allowed': True, u'Accepts Credit Cards': True, u'Take-out': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': False, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Kids': True, u'Good For Groups': True}",7wQhheZPcC6OpcxLa4hdFQ,"[u'Cantonese', u'Chinese', u'Restaurants']",Boston,"79 Harrison Ave
Chinatown
Boston, MA 02111","{u'Monday': {u'close': u'22:30', u'open': u'09:00'}, u'Tuesday': {u'close': u'22:30', u'open': u'09:00'}, u'Friday': {u'close': u'22:30', u'open': u'09:00'}, u'Wednesday': {u'close': u'22:30', u'open': u'09:00'}, u'Thursday': {u'close': u'22:30', u'open': u'09:00'}, u'Sunday': {u'close': u'22:30', u'open': u'09:00'}, u'Saturday': {u'close': u'22:30', u'open': u'09:00'}}",42.3510131835938,-71.0616302490234,Hong Kong Eatery,[u'Chinatown'],True,273,3.5,MA,business
